datetime,energy_kwh,hour,day_of_week,is_weekend,prev_hour_energy,rolling_3h_avg,rolling_6h_avg,target_next_hour
2023-01-02 19:00:00,1103.91,19,0,0,1196.53,1181.4666666666665,1240.5966666666666,1000.64
2023-01-02 20:00:00,1000.64,20,0,0,1103.91,1100.36,1192.3600000000001,1033.76
2023-01-02 21:00:00,1033.76,21,0,0,1000.64,1046.1033333333332,1145.9916666666668,1049.48
2023-01-02 22:00:00,1049.48,22,0,0,1033.76,1027.9599999999998,1104.7133333333334,1100.01
2023-01-02 23:00:00,1100.01,23,0,0,1049.48,1061.0833333333333,1080.7216666666666,1080.31
2023-01-03 00:00:00,1080.31,0,1,0,1100.01,1076.5999999999997,1061.3516666666667,1015.41
2023-01-03 01:00:00,1015.41,1,1,0,1080.31,1065.243333333333,1046.6016666666667,1073.02
2023-01-03 02:00:00,1073.02,2,1,0,1015.41,1056.2466666666664,1058.665,1043.8
2023-01-03 03:00:00,1043.8,3,1,0,1073.02,1044.0766666666666,1060.3383333333334,1024.69
2023-01-03 04:00:00,1024.69,4,1,0,1043.8,1047.1699999999998,1056.2066666666667,1051.29
2023-01-03 05:00:00,1051.29,5,1,0,1024.69,1039.9266666666665,1048.0866666666666,1150.93
2023-01-03 06:00:00,1150.93,6,1,0,1051.29,1075.6366666666665,1059.8566666666668,1186.76
2023-01-03 07:00:00,1186.76,7,1,0,1150.93,1129.6599999999999,1088.4150000000002,1249.82
2023-01-03 08:00:00,1249.82,8,1,0,1186.76,1195.8366666666664,1117.8816666666667,1296.79
2023-01-03 09:00:00,1296.79,9,1,0,1249.82,1244.4566666666665,1160.0466666666666,1339.84
2023-01-03 10:00:00,1339.84,10,1,0,1296.79,1295.4833333333333,1212.5716666666667,1374.16
2023-01-03 11:00:00,1374.16,11,1,0,1339.84,1336.9299999999998,1266.3833333333334,1335.62
2023-01-03 12:00:00,1335.62,12,1,0,1374.16,1349.8733333333332,1297.165,1339.32
2023-01-03 13:00:00,1339.32,13,1,0,1335.62,1349.6999999999998,1322.5916666666665,1296.71
2023-01-03 14:00:00,1296.71,14,1,0,1339.32,1323.8833333333332,1330.4066666666665,1270.18
2023-01-03 15:00:00,1270.18,15,1,0,1296.71,1302.07,1325.9716666666666,1299.38
2023-01-03 16:00:00,1299.38,16,1,0,1270.18,1288.7566666666664,1319.2283333333332,1279.51
2023-01-03 17:00:00,1279.51,17,1,0,1299.38,1283.0233333333333,1303.4533333333334,1197.84
2023-01-03 18:00:00,1197.84,18,1,0,1279.51,1258.9099999999999,1280.49,1143.05
2023-01-03 19:00:00,1143.05,19,1,0,1197.84,1206.8,1247.7783333333334,1055.85
2023-01-03 20:00:00,1055.85,20,1,0,1143.05,1132.2466666666662,1207.635,1036.0
2023-01-03 21:00:00,1036.0,21,1,0,1055.85,1078.3,1168.605,1074.14
2023-01-03 22:00:00,1074.14,22,1,0,1036.0,1055.3299999999997,1131.0649999999998,1114.44
2023-01-03 23:00:00,1114.44,23,1,0,1074.14,1074.86,1103.5533333333333,1068.93
2023-01-04 00:00:00,1068.93,0,2,0,1114.44,1085.8366666666668,1082.0683333333334,1115.24
2023-01-04 01:00:00,1115.24,1,2,0,1068.93,1099.5366666666666,1077.4333333333334,984.71
2023-01-04 02:00:00,984.71,2,2,0,1115.24,1056.2933333333333,1065.5766666666666,1080.01
2023-01-04 03:00:00,1080.01,3,2,0,984.71,1059.9866666666667,1072.9116666666666,1047.61
2023-01-04 04:00:00,1047.61,4,2,0,1080.01,1037.4433333333332,1068.49,1023.97
2023-01-04 05:00:00,1023.97,5,2,0,1047.61,1050.5299999999997,1053.4116666666666,1122.75
2023-01-04 06:00:00,1122.75,6,2,0,1023.97,1064.7766666666664,1062.3816666666667,1099.2
2023-01-04 07:00:00,1099.2,7,2,0,1122.75,1081.9733333333331,1059.7083333333333,1268.41
2023-01-04 08:00:00,1268.41,8,2,0,1099.2,1163.4533333333331,1106.9916666666666,1316.78
2023-01-04 09:00:00,1316.78,9,2,0,1268.41,1228.1299999999999,1146.4533333333331,1374.24
2023-01-04 10:00:00,1374.24,10,2,0,1316.78,1319.8099999999997,1200.8916666666667,1329.34
2023-01-04 11:00:00,1329.34,11,2,0,1374.24,1340.12,1251.7866666666666,1325.75
2023-01-04 12:00:00,1325.75,12,2,0,1329.34,1343.11,1285.62,1329.84
2023-01-04 13:00:00,1329.84,13,2,0,1325.75,1328.3099999999997,1324.06,1357.37
2023-01-04 14:00:00,1357.37,14,2,0,1329.84,1337.653333333333,1338.8866666666665,1315.93
2023-01-04 15:00:00,1315.93,15,2,0,1357.37,1334.3799999999999,1338.745,1259.11
2023-01-04 16:00:00,1259.11,16,2,0,1315.93,1310.803333333333,1319.5566666666666,1254.22
2023-01-04 17:00:00,1254.22,17,2,0,1259.11,1276.4199999999998,1307.0366666666666,1202.91
2023-01-04 18:00:00,1202.91,18,2,0,1254.22,1238.7466666666667,1286.5633333333333,1142.0
2023-01-04 19:00:00,1142.0,19,2,0,1202.91,1199.71,1255.2566666666667,1023.94
2023-01-04 20:00:00,1023.94,20,2,0,1142.0,1122.9499999999998,1199.6850000000002,1045.53
2023-01-04 21:00:00,1045.53,21,2,0,1023.94,1070.49,1154.6183333333333,1051.54
2023-01-04 22:00:00,1051.54,22,2,0,1045.53,1040.3366666666664,1120.0233333333333,1024.39
2023-01-04 23:00:00,1024.39,23,2,0,1051.54,1040.4866666666667,1081.7183333333335,1078.88
2023-01-05 00:00:00,1078.88,0,3,0,1024.39,1051.6033333333332,1061.0466666666669,1076.13
2023-01-05 01:00:00,1076.13,1,3,0,1078.88,1059.8,1050.0683333333334,1063.45
2023-01-05 02:00:00,1063.45,2,3,0,1076.13,1072.82,1056.6533333333334,1048.32
2023-01-05 03:00:00,1048.32,3,3,0,1063.45,1062.6333333333332,1057.1183333333333,1002.54
2023-01-05 04:00:00,1002.54,4,3,0,1048.32,1038.1033333333332,1048.9516666666666,1020.32
2023-01-05 05:00:00,1020.32,5,3,0,1002.54,1023.7266666666665,1048.2733333333333,1109.72
2023-01-05 06:00:00,1109.72,6,3,0,1020.32,1044.1933333333334,1053.4133333333332,1134.75
2023-01-05 07:00:00,1134.75,7,3,0,1109.72,1088.2633333333333,1063.1833333333334,1270.16
2023-01-05 08:00:00,1270.16,8,3,0,1134.75,1171.5433333333333,1097.635,1318.19
2023-01-05 09:00:00,1318.19,9,3,0,1270.16,1241.0333333333333,1142.6133333333335,1386.49
2023-01-05 10:00:00,1386.49,10,3,0,1318.19,1324.9466666666667,1206.6050000000002,1350.13
2023-01-05 11:00:00,1350.13,11,3,0,1386.49,1351.6033333333335,1261.5733333333335,1357.73
2023-01-05 12:00:00,1357.73,12,3,0,1350.13,1364.783333333333,1302.9083333333335,1342.66
2023-01-05 13:00:00,1342.66,13,3,0,1357.73,1350.1733333333334,1337.5600000000002,1272.34
2023-01-05 14:00:00,1272.34,14,3,0,1342.66,1324.243333333333,1337.9233333333334,1305.27
2023-01-05 15:00:00,1305.27,15,3,0,1272.34,1306.7566666666664,1335.7700000000002,1276.81
2023-01-05 16:00:00,1276.81,16,3,0,1305.27,1284.8066666666666,1317.49,1312.72
2023-01-05 17:00:00,1312.72,17,3,0,1276.81,1298.2666666666667,1311.2549999999999,1194.23
2023-01-05 18:00:00,1194.23,18,3,0,1312.72,1261.2533333333333,1284.0049999999999,1121.99
2023-01-05 19:00:00,1121.99,19,3,0,1194.23,1209.6466666666665,1247.2266666666667,1043.96
2023-01-05 20:00:00,1043.96,20,3,0,1121.99,1120.0599999999997,1209.1633333333332,1020.29
2023-01-05 21:00:00,1020.29,21,3,0,1043.96,1062.08,1161.6666666666667,1097.59
2023-01-05 22:00:00,1097.59,22,3,0,1020.29,1053.9466666666665,1131.7966666666666,1090.85
2023-01-05 23:00:00,1090.85,23,3,0,1097.59,1069.5766666666666,1094.8183333333334,1093.73
2023-01-06 00:00:00,1093.73,0,4,0,1090.85,1094.0566666666666,1078.0683333333334,1041.01
2023-01-06 01:00:00,1041.01,1,4,0,1093.73,1075.1966666666667,1064.5716666666667,1105.39
2023-01-06 02:00:00,1105.39,2,4,0,1041.01,1080.0433333333333,1074.81,1013.3
2023-01-06 03:00:00,1013.3,3,4,0,1105.39,1053.2333333333333,1073.6449999999998,1062.61
2023-01-06 04:00:00,1062.61,4,4,0,1013.3,1060.4333333333332,1067.815,1098.65
2023-01-06 05:00:00,1098.65,5,4,0,1062.61,1058.1866666666667,1069.115,1090.28
2023-01-06 06:00:00,1090.28,6,4,0,1098.65,1083.8466666666666,1068.54,1141.83
2023-01-06 07:00:00,1141.83,7,4,0,1090.28,1110.2533333333333,1085.3433333333332,1277.99
2023-01-06 08:00:00,1277.99,8,4,0,1141.83,1170.033333333333,1114.11,1290.96
2023-01-06 09:00:00,1290.96,9,4,0,1277.99,1236.9266666666665,1160.3866666666668,1283.38
2023-01-06 10:00:00,1283.38,10,4,0,1290.96,1284.11,1197.1816666666666,1346.95
2023-01-06 11:00:00,1346.95,11,4,0,1283.38,1307.0966666666666,1238.565,1318.13
2023-01-06 12:00:00,1318.13,12,4,0,1346.95,1316.1533333333334,1276.5400000000002,1359.1
2023-01-06 13:00:00,1359.1,13,4,0,1318.13,1341.3933333333334,1312.7516666666668,1302.32
2023-01-06 14:00:00,1302.32,14,4,0,1359.1,1326.5166666666667,1316.8066666666666,1352.56
2023-01-06 15:00:00,1352.56,15,4,0,1302.32,1337.993333333333,1327.0733333333333,1251.5
2023-01-06 16:00:00,1251.5,16,4,0,1352.56,1302.1266666666666,1321.76,1229.16
2023-01-06 17:00:00,1229.16,17,4,0,1251.5,1277.7399999999998,1302.1283333333333,1224.41
2023-01-06 18:00:00,1224.41,18,4,0,1229.16,1235.0233333333333,1286.5083333333334,1076.02
2023-01-06 19:00:00,1076.02,19,4,0,1224.41,1176.53,1239.3283333333334,1051.82
2023-01-06 20:00:00,1051.82,20,4,0,1076.02,1117.4166666666667,1197.5783333333331,1094.57
2023-01-06 21:00:00,1094.57,21,4,0,1051.82,1074.1366666666665,1154.5800000000002,1015.08
2023-01-06 22:00:00,1015.08,22,4,0,1094.57,1053.823333333333,1115.1766666666667,1073.84
2023-01-06 23:00:00,1073.84,23,4,0,1015.08,1061.1633333333332,1089.29,1007.8
2023-01-07 00:00:00,1007.8,0,5,1,1073.84,1032.24,1053.1883333333333,1021.75
2023-01-07 01:00:00,1021.75,1,5,1,1007.8,1034.4633333333331,1044.1433333333332,956.19
2023-01-07 02:00:00,956.19,2,5,1,1021.75,995.2466666666666,1028.205,945.74
2023-01-07 03:00:00,945.74,3,5,1,956.19,974.5600000000001,1003.4,990.66
2023-01-07 04:00:00,990.66,4,5,1,945.74,964.1966666666667,999.3299999999999,971.85
2023-01-07 05:00:00,971.85,5,5,1,990.66,969.4166666666666,982.3316666666666,1057.51
2023-01-07 06:00:00,1057.51,6,5,1,971.85,1006.6733333333333,990.6166666666668,1099.22
2023-01-07 07:00:00,1099.22,7,5,1,1057.51,1042.86,1003.5283333333333,1184.6
2023-01-07 08:00:00,1184.6,8,5,1,1099.22,1113.7766666666666,1041.5966666666666,1243.03
2023-01-07 09:00:00,1243.03,9,5,1,1184.6,1175.6166666666666,1091.145,1268.7
2023-01-07 10:00:00,1268.7,10,5,1,1243.03,1232.11,1137.485,1253.46
2023-01-07 11:00:00,1253.46,11,5,1,1268.7,1255.0633333333333,1184.4199999999998,1335.97
2023-01-07 12:00:00,1335.97,12,5,1,1253.46,1286.0433333333333,1230.8300000000002,1289.1
2023-01-07 13:00:00,1289.1,13,5,1,1335.97,1292.8433333333335,1262.4766666666667,1224.16
2023-01-07 14:00:00,1224.16,14,5,1,1289.1,1283.0766666666666,1269.07,1255.76
2023-01-07 15:00:00,1255.76,15,5,1,1224.16,1256.34,1271.1916666666666,1175.76
2023-01-07 16:00:00,1175.76,16,5,1,1255.76,1218.5600000000002,1255.7016666666666,1192.44
2023-01-07 17:00:00,1192.44,17,5,1,1175.76,1207.9866666666667,1245.5316666666668,1164.76
2023-01-07 18:00:00,1164.76,18,5,1,1192.44,1177.6533333333334,1216.9966666666667,1018.32
2023-01-07 19:00:00,1018.32,19,5,1,1164.76,1125.1733333333334,1171.8666666666666,1003.9
2023-01-07 20:00:00,1003.9,20,5,1,1018.32,1062.3266666666666,1135.1566666666665,997.74
2023-01-07 21:00:00,997.74,21,5,1,1003.9,1006.6533333333333,1092.1533333333334,1017.96
2023-01-07 22:00:00,1017.96,22,5,1,997.74,1006.5333333333333,1065.8533333333335,1055.2
2023-01-07 23:00:00,1055.2,23,5,1,1017.96,1023.6333333333333,1042.98,992.64
2023-01-08 00:00:00,992.64,0,6,1,1055.2,1021.9333333333333,1014.2933333333334,975.68
2023-01-08 01:00:00,975.68,1,6,1,992.64,1007.84,1007.1866666666666,966.62
2023-01-08 02:00:00,966.62,2,6,1,975.68,978.3133333333334,1000.9733333333334,960.88
2023-01-08 03:00:00,960.88,3,6,1,966.62,967.7266666666668,994.83,972.69
2023-01-08 04:00:00,972.69,4,6,1,960.88,966.73,987.2850000000002,973.18
2023-01-08 05:00:00,973.18,5,6,1,972.69,968.9166666666666,973.6149999999999,1058.3
2023-01-08 06:00:00,1058.3,6,6,1,973.18,1001.39,984.5583333333334,1113.64
2023-01-08 07:00:00,1113.64,7,6,1,1058.3,1048.3733333333332,1007.5516666666667,1205.39
2023-01-08 08:00:00,1205.39,8,6,1,1113.64,1125.7766666666669,1047.3466666666666,1279.67
2023-01-08 09:00:00,1279.67,9,6,1,1205.39,1199.5666666666668,1100.4783333333335,1251.96
2023-01-08 10:00:00,1251.96,10,6,1,1279.67,1245.6733333333334,1147.0233333333333,1356.49
2023-01-08 11:00:00,1356.49,11,6,1,1251.96,1296.04,1210.9083333333335,1298.77
2023-01-08 12:00:00,1298.77,12,6,1,1356.49,1302.4066666666668,1250.9866666666667,1249.17
2023-01-08 13:00:00,1249.17,13,6,1,1298.77,1301.4766666666667,1273.575,1227.78
2023-01-08 14:00:00,1227.78,14,6,1,1249.17,1258.5733333333335,1277.3066666666666,1250.54
2023-01-08 15:00:00,1250.54,15,6,1,1227.78,1242.4966666666667,1272.4516666666666,1198.3
2023-01-08 16:00:00,1198.3,16,6,1,1250.54,1225.54,1263.5083333333334,1190.24
2023-01-08 17:00:00,1190.24,17,6,1,1198.3,1213.0266666666666,1235.8,1144.2
2023-01-08 18:00:00,1144.2,18,6,1,1190.24,1177.58,1210.0383333333334,1040.76
2023-01-08 19:00:00,1040.76,19,6,1,1144.2,1125.0666666666666,1175.3033333333333,949.6
2023-01-08 20:00:00,949.6,20,6,1,1040.76,1044.8533333333332,1128.9399999999998,939.91
2023-01-08 21:00:00,939.91,21,6,1,949.6,976.7566666666667,1077.1683333333333,979.91
2023-01-08 22:00:00,979.91,22,6,1,939.91,956.4733333333334,1040.77,1023.99
2023-01-08 23:00:00,1023.99,23,6,1,979.91,981.27,1013.0616666666666,1076.42
2023-01-09 00:00:00,1076.42,0,0,0,1023.99,1026.7733333333333,1001.765,1030.92
2023-01-09 01:00:00,1030.92,1,0,0,1076.42,1043.7766666666666,1000.125,1068.5
2023-01-09 02:00:00,1068.5,2,0,0,1030.92,1058.6133333333335,1019.9416666666666,1066.91
2023-01-09 03:00:00,1066.91,3,0,0,1068.5,1055.4433333333334,1041.1083333333333,1018.48
2023-01-09 04:00:00,1018.48,4,0,0,1066.91,1051.2966666666666,1047.5366666666666,1037.55
2023-01-09 05:00:00,1037.55,5,0,0,1018.48,1040.9799999999998,1049.7966666666666,1121.75
2023-01-09 06:00:00,1121.75,6,0,0,1037.55,1059.26,1057.3516666666667,1124.53
2023-01-09 07:00:00,1124.53,7,0,0,1121.75,1094.61,1072.9533333333334,1285.73
2023-01-09 08:00:00,1285.73,8,0,0,1124.53,1177.3366666666666,1109.1583333333333,1322.89
2023-01-09 09:00:00,1322.89,9,0,0,1285.73,1244.3833333333332,1151.8216666666667,1362.4
2023-01-09 10:00:00,1362.4,10,0,0,1322.89,1323.6733333333334,1209.1416666666667,1376.5
2023-01-09 11:00:00,1376.5,11,0,0,1362.4,1353.93,1265.6333333333334,1308.67
2023-01-09 12:00:00,1308.67,12,0,0,1376.5,1349.1899999999998,1296.7866666666666,1316.75
2023-01-09 13:00:00,1316.75,13,0,0,1308.67,1333.9733333333334,1328.8233333333335,1345.35
2023-01-09 14:00:00,1345.35,14,0,0,1316.75,1323.59,1338.76,1321.48
2023-01-09 15:00:00,1321.48,15,0,0,1345.35,1327.86,1338.525,1290.45
2023-01-09 16:00:00,1290.45,16,0,0,1321.48,1319.0933333333332,1326.5333333333333,1354.4
2023-01-09 17:00:00,1354.4,17,0,0,1290.45,1322.11,1322.8500000000001,1217.13
2023-01-09 18:00:00,1217.13,18,0,0,1354.4,1287.3266666666666,1307.5933333333335,1147.01
2023-01-09 19:00:00,1147.01,19,0,0,1217.13,1239.5133333333333,1279.3033333333333,1073.62
2023-01-09 20:00:00,1073.62,20,0,0,1147.01,1145.92,1234.015,1074.9
2023-01-09 21:00:00,1074.9,21,0,0,1073.62,1098.51,1192.9183333333333,1053.84
2023-01-09 22:00:00,1053.84,22,0,0,1074.9,1067.4533333333331,1153.4833333333333,1091.07
2023-01-09 23:00:00,1091.07,23,0,0,1053.84,1073.2699999999998,1109.595,1046.82
2023-01-10 00:00:00,1046.82,0,1,0,1091.07,1063.9099999999999,1081.2099999999998,1061.19
2023-01-10 01:00:00,1061.19,1,1,0,1046.82,1066.36,1066.9066666666668,1048.74
2023-01-10 02:00:00,1048.74,2,1,0,1061.19,1052.25,1062.76,1057.81
2023-01-10 03:00:00,1057.81,3,1,0,1048.74,1055.9133333333332,1059.9116666666666,1114.44
2023-01-10 04:00:00,1114.44,4,1,0,1057.81,1073.6633333333332,1070.0116666666665,976.92
2023-01-10 05:00:00,976.92,5,1,0,1114.44,1049.7233333333331,1050.9866666666667,1140.59
2023-01-10 06:00:00,1140.59,6,1,0,976.92,1077.3166666666666,1066.615,1110.44
2023-01-10 07:00:00,1110.44,7,1,0,1140.59,1075.9833333333333,1074.8233333333333,1260.84
2023-01-10 08:00:00,1260.84,8,1,0,1110.44,1170.6233333333332,1110.1733333333334,1338.73
2023-01-10 09:00:00,1338.73,9,1,0,1260.84,1236.67,1156.993333333333,1331.83
2023-01-10 10:00:00,1331.83,10,1,0,1338.73,1310.4666666666665,1193.225,1312.56
2023-01-10 11:00:00,1312.56,11,1,0,1331.83,1327.7066666666667,1249.165,1328.54
2023-01-10 12:00:00,1328.54,12,1,0,1312.56,1324.3100000000002,1280.49,1365.28
2023-01-10 13:00:00,1365.28,13,1,0,1328.54,1335.46,1322.9633333333334,1307.99
2023-01-10 14:00:00,1307.99,14,1,0,1365.28,1333.9366666666665,1330.8216666666665,1312.56
2023-01-10 15:00:00,1312.56,15,1,0,1307.99,1328.61,1326.46,1276.37
2023-01-10 16:00:00,1276.37,16,1,0,1312.56,1298.9733333333334,1317.2166666666667,1219.27
2023-01-10 17:00:00,1219.27,17,1,0,1276.37,1269.3999999999999,1301.6683333333333,1264.32
2023-01-10 18:00:00,1264.32,18,1,0,1219.27,1253.32,1290.965,1131.96
2023-01-10 19:00:00,1131.96,19,1,0,1264.32,1205.1833333333334,1252.0783333333331,984.25
2023-01-10 20:00:00,984.25,20,1,0,1131.96,1126.8433333333332,1198.1216666666667,1060.95
2023-01-10 21:00:00,1060.95,21,1,0,984.25,1059.0533333333333,1156.1866666666667,1043.45
2023-01-10 22:00:00,1043.45,22,1,0,1060.95,1029.55,1117.3666666666666,1093.87
2023-01-10 23:00:00,1093.87,23,1,0,1043.45,1066.09,1096.4666666666667,1046.22
2023-01-11 00:00:00,1046.22,0,2,0,1093.87,1061.18,1060.1166666666666,1064.85
2023-01-11 01:00:00,1064.85,1,2,0,1046.22,1068.3133333333333,1048.9316666666666,1078.45
2023-01-11 02:00:00,1078.45,2,2,0,1064.85,1063.1733333333334,1064.631666666667,1081.33
2023-01-11 03:00:00,1081.33,3,2,0,1078.45,1074.8766666666668,1068.0283333333334,1008.99
2023-01-11 04:00:00,1008.99,4,2,0,1081.33,1056.2566666666664,1062.285,1022.91
2023-01-11 05:00:00,1022.91,5,2,0,1008.99,1037.7433333333333,1050.4583333333333,1105.75
2023-01-11 06:00:00,1105.75,6,2,0,1022.91,1045.8833333333334,1060.3799999999999,1139.22
2023-01-11 07:00:00,1139.22,7,2,0,1105.75,1089.2933333333333,1072.775,1327.96
2023-01-11 08:00:00,1327.96,8,2,0,1139.22,1190.9766666666667,1114.3600000000001,1318.22
2023-01-11 09:00:00,1318.22,9,2,0,1327.96,1261.8,1153.8416666666665,1292.08
2023-01-11 10:00:00,1292.08,10,2,0,1318.22,1312.7533333333333,1201.0233333333333,1372.42
2023-01-11 11:00:00,1372.42,11,2,0,1292.08,1327.5733333333335,1259.2749999999999,1413.66
2023-01-11 12:00:00,1413.66,12,2,0,1372.42,1359.3866666666665,1310.5933333333335,1375.86
2023-01-11 13:00:00,1375.86,13,2,0,1413.66,1387.3133333333335,1350.0333333333333,1284.32
2023-01-11 14:00:00,1284.32,14,2,0,1375.86,1357.9466666666667,1342.76,1291.54
2023-01-11 15:00:00,1291.54,15,2,0,1284.32,1317.24,1338.3133333333333,1313.01
2023-01-11 16:00:00,1313.01,16,2,0,1291.54,1296.29,1341.8016666666665,1217.59
2023-01-11 17:00:00,1217.59,17,2,0,1313.01,1274.0466666666669,1315.9966666666667,1213.31
2023-01-11 18:00:00,1213.31,18,2,0,1217.59,1247.97,1282.6049999999998,1136.18
2023-01-11 19:00:00,1136.18,19,2,0,1213.31,1189.0266666666666,1242.6583333333333,1017.19
2023-01-11 20:00:00,1017.19,20,2,0,1136.18,1122.2266666666667,1198.1366666666665,1053.57
2023-01-11 21:00:00,1053.57,21,2,0,1017.19,1068.9799999999998,1158.4750000000001,966.06
2023-01-11 22:00:00,966.06,22,2,0,1053.57,1012.2733333333332,1100.6499999999999,1037.56
2023-01-11 23:00:00,1037.56,23,2,0,966.06,1019.0633333333332,1070.645,1062.42
2023-01-12 00:00:00,1062.42,0,3,0,1037.56,1022.0133333333333,1045.4966666666667,1030.86
2023-01-12 01:00:00,1030.86,1,3,0,1062.42,1043.6133333333335,1027.9433333333334,1112.27
2023-01-12 02:00:00,1112.27,2,3,0,1030.86,1068.5166666666667,1043.79,1012.45
2023-01-12 03:00:00,1012.45,3,3,0,1112.27,1051.86,1036.9366666666667,1031.8
2023-01-12 04:00:00,1031.8,4,3,0,1012.45,1052.1733333333334,1047.8933333333334,1036.86
2023-01-12 05:00:00,1036.86,5,3,0,1031.8,1027.0366666666666,1047.7766666666666,1163.24
2023-01-12 06:00:00,1163.24,6,3,0,1036.86,1077.3,1064.58,1115.75
2023-01-12 07:00:00,1115.75,7,3,0,1163.24,1105.2833333333333,1078.7283333333332,1309.89
2023-01-12 08:00:00,1309.89,8,3,0,1115.75,1196.2933333333333,1111.6650000000002,1306.37
2023-01-12 09:00:00,1306.37,9,3,0,1309.89,1244.0033333333333,1160.6516666666666,1300.46
2023-01-12 10:00:00,1300.46,10,3,0,1306.37,1305.5733333333335,1205.4283333333335,1358.75
2023-01-12 11:00:00,1358.75,11,3,0,1300.46,1321.86,1259.0766666666666,1355.97
2023-01-12 12:00:00,1355.97,12,3,0,1358.75,1338.3933333333332,1291.1983333333335,1326.88
2023-01-12 13:00:00,1326.88,13,3,0,1355.97,1347.2,1326.3866666666665,1332.0
2023-01-12 14:00:00,1332.0,14,3,0,1326.88,1338.2833333333335,1330.0716666666667,1294.51
2023-01-12 15:00:00,1294.51,15,3,0,1332.0,1317.7966666666669,1328.095,1278.41
2023-01-12 16:00:00,1278.41,16,3,0,1294.51,1301.64,1324.42,1258.69
2023-01-12 17:00:00,1258.69,17,3,0,1278.41,1277.2033333333334,1307.7433333333333,1247.58
