datetime,energy_kwh,hour,day_of_week,is_weekend,prev_hour_energy,rolling_3h_avg,rolling_6h_avg,target_next_hour
2016-01-02 18:00:00,215.15682859446923,18,5,1,216.54617938902766,216.1404655205055,218.1727505949332,215.7148951499098
2016-01-02 19:00:00,215.7148951499098,19,5,1,215.15682859446923,215.8059677111356,217.42484369022512,214.97655286156035
2016-01-02 20:00:00,214.97655286156035,20,5,1,215.7148951499098,215.28275886864648,216.47383913534227,214.12606256549745
2016-01-02 21:00:00,214.12606256549745,21,5,1,214.97655286156035,214.93917019232254,215.53981785641403,213.48485683075322
2016-01-02 22:00:00,213.48485683075322,22,5,1,214.12606256549745,214.195824085937,215.0008958985363,210.9402693933736
2016-01-02 23:00:00,210.9402693933736,23,5,1,213.48485683075322,212.85039626320807,214.0665775659273,210.21776826079244
2016-01-03 00:00:00,210.21776826079244,0,6,1,210.9402693933736,211.54763149497307,213.2434008436478,209.87491709705523
2016-01-03 01:00:00,209.87491709705523,1,6,1,210.21776826079244,210.3443182504071,212.27007116817205,209.6852995380482
2016-01-03 02:00:00,209.6852995380482,2,6,1,209.87491709705523,209.92599496529863,211.38819561425336,209.87084541298285
2016-01-03 03:00:00,209.87084541298285,3,6,1,209.6852995380482,209.81035401602875,210.6789927555009,210.47170306329693
2016-01-03 04:00:00,210.47170306329693,4,6,1,209.87084541298285,210.00928267144266,210.1768004609249,210.5559638763262
2016-01-03 05:00:00,210.5559638763262,5,6,1,210.47170306329693,210.29950411753532,210.11274954141697,213.19953164877776
2016-01-03 06:00:00,213.19953164877776,6,6,1,210.5559638763262,211.4090661961336,210.60971010608122,216.13939510293181
2016-01-03 07:00:00,216.13939510293181,7,6,1,213.19953164877776,213.29829687601193,211.6537897737273,217.59163421035103
2016-01-03 08:00:00,217.59163421035103,8,6,1,216.13939510293181,215.64352032068686,212.9715122191111,215.22245184983908
2016-01-03 09:00:00,215.22245184983908,9,6,1,217.59163421035103,216.317827054374,213.8634466252538,215.18926378343804
2016-01-03 10:00:00,215.18926378343804,10,6,1,215.22245184983908,216.00111661454272,214.6497067452773,215.07404280661336
2016-01-03 11:00:00,215.07404280661336,11,6,1,215.18926378343804,215.16191947996353,215.4027199003252,215.86673055369448
2016-01-03 12:00:00,215.86673055369448,12,6,1,215.07404280661336,215.3766790479153,215.84725305114463,216.51763150598455
2016-01-03 13:00:00,216.51763150598455,13,6,1,215.86673055369448,215.81946828876414,215.91029245165342,216.00651991856324
2016-01-03 14:00:00,216.00651991856324,14,6,1,216.51763150598455,216.13029399274743,215.64610673635548,214.9902736686419
2016-01-03 15:00:00,214.9902736686419,15,6,1,216.00651991856324,215.83814169772987,215.60741037282256,214.99426852848646
2016-01-03 16:00:00,214.99426852848646,16,6,1,214.9902736686419,215.33035403856385,215.57491116366398,215.09486217234178
2016-01-03 17:00:00,215.09486217234178,17,6,1,214.99426852848646,215.02646812315672,215.57838105795204,213.91788427305877
2016-01-03 18:00:00,213.91788427305877,18,6,1,215.09486217234178,214.66900499129565,215.25357334451277,215.8825102500805
2016-01-03 19:00:00,215.8825102500805,19,6,1,213.91788427305877,214.96508556516036,215.1477198018621,215.63573546560514
2016-01-03 20:00:00,215.63573546560514,20,6,1,215.8825102500805,215.1453766629148,215.08592239303573,214.31753927081667
2016-01-03 21:00:00,214.31753927081667,21,6,1,215.63573546560514,215.27859499550075,214.97379999339822,214.09141483876863
2016-01-03 22:00:00,214.09141483876863,22,6,1,214.31753927081667,214.68156319173013,214.82332437844525,212.02751659460938
2016-01-03 23:00:00,212.02751659460938,23,6,1,214.09141483876863,213.47882356806488,214.31210011548987,212.13330355626263
2016-01-04 00:00:00,212.13330355626263,0,0,0,212.02751659460938,212.7507449965469,214.0146699960238,210.67610160372882
2016-01-04 01:00:00,210.67610160372882,1,0,0,212.13330355626263,211.6123072515336,213.14693522163188,210.95346779570622
2016-01-04 02:00:00,210.95346779570622,2,0,0,210.67610160372882,211.2542909852326,212.3665572766487,211.208017192033
2016-01-04 03:00:00,211.208017192033,3,0,0,210.95346779570622,210.945862197156,211.84830359685145,214.48132852444394
2016-01-04 04:00:00,214.48132852444394,4,0,0,211.208017192033,212.2142711707277,211.91328921113066,216.9055170320466
2016-01-04 05:00:00,216.9055170320466,5,0,0,214.48132852444394,214.19828758284117,212.72628928403685,230.56758430902022
2016-01-04 06:00:00,230.56758430902022,6,0,0,216.9055170320466,220.6514766218369,215.79866940949648,261.63737627746207
2016-01-04 07:00:00,261.63737627746207,7,0,0,230.56758430902022,236.37015920617628,224.29221518845202,271.9443605139756
2016-01-04 08:00:00,271.9443605139756,8,0,0,261.63737627746207,254.71644036681928,234.4573639748302,278.43832785307706
2016-01-04 09:00:00,278.43832785307706,9,0,0,271.9443605139756,270.6733548815049,245.66241575167092,278.4998026001467
2016-01-04 10:00:00,278.4998026001467,10,0,0,278.43832785307706,276.29416365573314,256.3321614309547,280.92162492153363
2016-01-04 11:00:00,280.92162492153363,11,0,0,278.4998026001467,279.2865851249191,267.0015127458692,279.7936147850378
2016-01-04 12:00:00,279.7936147850378,12,0,0,280.92162492153363,279.73834743557273,275.2058511585388,279.73974563651825
2016-01-04 13:00:00,279.73974563651825,13,0,0,279.7936147850378,280.1516617810299,278.22291271838156,278.6198788681671
2016-01-04 14:00:00,278.6198788681671,14,0,0,279.73974563651825,279.3844130965744,279.33549911074675,277.5848875066674
2016-01-04 15:00:00,277.5848875066674,15,0,0,278.6198788681671,278.64817067045095,279.1932590530118,277.14499197839825
2016-01-04 16:00:00,277.14499197839825,16,0,0,277.5848875066674,277.78325278441093,278.96745728272043,274.47859204545045
2016-01-04 17:00:00,274.47859204545045,17,0,0,277.14499197839825,276.40282384350536,277.8936184700399,268.25401654348286
2016-01-04 18:00:00,268.25401654348286,18,0,0,274.47859204545045,273.2925335224439,275.9703520964474,246.38478628306484
2016-01-04 19:00:00,246.38478628306484,19,0,0,268.25401654348286,263.03913162399937,270.4111922042052,231.31198034651874
2016-01-04 20:00:00,231.31198034651874,20,0,0,246.38478628306484,248.6502610576888,262.5265424505971,228.67170065101615
2016-01-04 21:00:00,228.67170065101615,21,0,0,231.31198034651874,235.4561557601999,254.37434464132187,223.72737017531364
2016-01-04 22:00:00,223.72737017531364,22,0,0,228.67170065101615,227.90368372428284,245.4714076741411,219.6536579433524
2016-01-04 23:00:00,219.6536579433524,23,0,0,223.72737017531364,224.01757625656072,236.33391865712477,218.90376129114483
2016-01-05 00:00:00,218.90376129114483,0,1,0,219.6536579433524,220.76159646993696,228.10887611506845,217.55446664895098
2016-01-05 01:00:00,217.55446664895098,1,1,0,218.90376129114483,218.70396196114942,223.30382284271616,215.81447471395842
2016-01-05 02:00:00,215.81447471395842,2,1,0,217.55446664895098,217.42423421801809,220.72090523728943,216.6505066903531
2016-01-05 03:00:00,216.6505066903531,3,1,0,215.81447471395842,216.67314935108752,218.71737291051224,220.56182786963268
2016-01-05 04:00:00,220.56182786963268,4,1,0,216.6505066903531,217.67560309131474,218.18978252623208,221.62439912890545
2016-01-05 05:00:00,221.62439912890545,5,1,0,220.56182786963268,219.61224456296375,218.5182393904909,247.87363981744411
2016-01-05 06:00:00,247.87363981744411,6,1,0,221.62439912890545,230.0199556053274,223.34655247820749,279.4595830426497
2016-01-05 07:00:00,279.4595830426497,7,1,0,247.87363981744411,249.65254066299974,233.66407187715723,292.4307085798142
2016-01-05 08:00:00,292.4307085798142,8,1,0,279.4595830426497,273.25464381330266,246.4334441881332,296.89783768223765
2016-01-05 09:00:00,296.89783768223765,9,1,0,292.4307085798142,289.5960431015672,259.8079993534473,296.58983398822147
2016-01-05 10:00:00,296.58983398822147,10,1,0,296.89783768223765,295.3061267500911,272.47933370654545,294.7542419841793
2016-01-05 11:00:00,294.7542419841793,11,1,0,296.58983398822147,296.0806378848795,284.6676408490911,295.04889362740727
2016-01-05 12:00:00,295.04889362740727,12,1,0,294.7542419841793,295.464323199936,292.5301831507516,296.18626095484683
2016-01-05 13:00:00,296.18626095484683,13,1,0,295.04889362740727,295.3297988554778,295.31796280278445,294.54315973593054
2016-01-05 14:00:00,294.54315973593054,14,1,0,296.18626095484683,295.2594381060615,295.6700379954705,291.5073889158158
2016-01-05 15:00:00,291.5073889158158,15,1,0,294.54315973593054,294.07893653553106,294.77162986773357,273.19724075030535
2016-01-05 16:00:00,273.19724075030535,16,1,0,291.5073889158158,286.4159298006839,290.8728643280809,273.247330146818
2016-01-05 17:00:00,273.247330146818,17,1,0,273.19724075030535,279.3173199376464,287.288379021854,267.8668224354709
2016-01-05 18:00:00,267.8668224354709,18,1,0,273.247330146818,271.43713111086475,282.7580338231979,248.34337387578307
2016-01-05 19:00:00,248.34337387578307,19,1,0,267.8668224354709,263.1525088193573,274.7842193100206,231.82965272299248
2016-01-05 20:00:00,231.82965272299248,20,1,0,248.34337387578307,249.3466163447488,264.3319681411976,228.50683585819996
2016-01-05 21:00:00,228.50683585819996,21,1,0,231.82965272299248,236.22662081899185,253.8318759649283,223.8081585332473
2016-01-05 22:00:00,223.8081585332473,22,1,0,228.50683585819996,228.04821570481326,245.60036226208527,218.76206668542716
2016-01-05 23:00:00,218.76206668542716,23,1,0,223.8081585332473,223.69235369229148,236.51948501852016,217.13546731063803
2016-01-06 00:00:00,217.13546731063803,0,2,0,218.76206668542716,219.90189750977083,228.06425916438135,215.2043827914652
2016-01-06 01:00:00,215.2043827914652,1,2,0,217.13546731063803,217.03397226251013,222.54109398366168,213.65496103590405
2016-01-06 02:00:00,213.65496103590405,2,2,0,215.2043827914652,215.3316037126691,219.5119787024803,214.57072119588895
2016-01-06 03:00:00,214.57072119588895,3,2,0,213.65496103590405,214.47668834108606,217.18929292542848,216.96288936535274
2016-01-06 04:00:00,216.96288936535274,4,2,0,214.57072119588895,215.06285719904858,216.04841473077934,219.0520013210694
2016-01-06 05:00:00,219.0520013210694,5,2,0,216.96288936535274,216.861870627437,216.09673717005307,241.46046083627627
2016-01-06 06:00:00,241.46046083627627,6,2,0,219.0520013210694,225.8251171742328,220.15090275765942,276.08558587731
2016-01-06 07:00:00,276.08558587731,7,2,0,241.46046083627627,245.53268267821855,230.29776993863356,287.2601461181447
2016-01-06 08:00:00,287.2601461181447,8,2,0,276.08558587731,268.2687309439103,242.56530078567368,290.29080044468935
2016-01-06 09:00:00,290.29080044468935,9,2,0,287.2601461181447,284.5455108133813,255.18531399380709,290.44514031829965
2016-01-06 10:00:00,290.44514031829965,10,2,0,290.29080044468935,289.3320289603779,267.43235581929827,292.67063064317165
2016-01-06 11:00:00,292.67063064317165,11,2,0,290.44514031829965,291.13552380205357,279.7021273729819,286.00794193501946
2016-01-06 12:00:00,286.00794193501946,12,2,0,292.67063064317165,289.7079042988303,287.1267075561058,284.4912780301837
2016-01-06 13:00:00,284.4912780301837,13,2,0,286.00794193501946,287.72328353612494,288.5276562482514,284.19573522591355
2016-01-06 14:00:00,284.19573522591355,14,2,0,284.4912780301837,284.8983183970389,288.0169210995462,282.1523644154172
2016-01-06 15:00:00,282.1523644154172,15,2,0,284.19573522591355,283.6131258905048,286.6605150946675,288.892829971774
2016-01-06 16:00:00,288.892829971774,16,2,0,282.1523644154172,285.0803098710349,286.4017967035799,286.68588501548817
2016-01-06 17:00:00,286.68588501548817,17,2,0,288.892829971774,285.9103598008931,285.404339098966,277.98205339944514
2016-01-06 18:00:00,277.98205339944514,18,2,0,286.68588501548817,284.5202561289024,284.0666910097036,258.165520410776
2016-01-06 19:00:00,258.165520410776,19,2,0,277.98205339944514,274.2778196085698,279.6790647398023,242.57306003267948
2016-01-06 20:00:00,242.57306003267948,20,2,0,258.165520410776,259.5735446143002,272.7419522075967,238.75821471864626
2016-01-06 21:00:00,238.75821471864626,21,2,0,242.57306003267948,246.4989317207006,265.5095939248015,233.47763996279554
2016-01-06 22:00:00,233.47763996279554,22,2,0,238.75821471864626,238.26963823804044,256.2737289233051,228.46929954050657
2016-01-06 23:00:00,228.46929954050657,23,2,0,233.47763996279554,233.56838474064946,246.57096467747485,227.5741590032579
2016-01-07 00:00:00,227.5741590032579,0,3,0,228.46929954050657,229.84036616885336,238.16964894477698,226.10965874908493
2016-01-07 01:00:00,226.10965874908493,1,3,0,227.5741590032579,227.3843724309498,232.82700533449508,223.67099655696856
2016-01-07 02:00:00,223.67099655696856,2,3,0,226.10965874908493,225.78493810310383,229.67666142187662,223.72697068932916
2016-01-07 03:00:00,223.72697068932916,3,3,0,223.67099655696856,224.50254199846088,227.17145408365715,226.38170870449994
2016-01-07 04:00:00,226.38170870449994,4,3,0,223.72697068932916,224.59322531693257,225.9887988739412,227.46927856749244
2016-01-07 05:00:00,227.46927856749244,5,3,0,226.38170870449994,225.8593193204405,225.82212871177217,237.51419999820232
2016-01-07 06:00:00,237.51419999820232,6,3,0,227.46927856749244,230.4550624233982,227.47880221092956,268.3048434525822
2016-01-07 07:00:00,268.3048434525822,7,3,0,237.51419999820232,244.42944067275894,234.5113329948458,278.8629507248635
2016-01-07 08:00:00,278.8629507248635,8,3,0,268.3048434525822,261.560664725216,243.70999202282823,287.3133545783053
2016-01-07 09:00:00,287.3133545783053,9,3,0,278.8629507248635,278.1603829185837,254.30772267099096,291.379783873473
2016-01-07 10:00:00,291.379783873473,10,3,0,287.3133545783053,285.85202972554725,265.1407351991531,286.12065844201845
2016-01-07 11:00:00,286.12065844201845,11,3,0,291.379783873473,288.2712656312656,274.9159651782408,280.02998756907175
2016-01-07 12:00:00,280.02998756907175,12,3,0,286.12065844201845,285.8434766281877,282.0019297733857,273.3555754837603
2016-01-07 13:00:00,273.3555754837603,13,3,0,280.02998756907175,279.83540716495014,282.8437184452487,272.28289415611164
2016-01-07 14:00:00,272.28289415611164,14,3,0,273.3555754837603,275.22281906964787,281.7470423504567,273.0277357741312
2016-01-07 15:00:00,273.0277357741312,15,3,0,272.28289415611164,272.88873513800104,279.36610588309435,270.8499379298651
2016-01-07 16:00:00,270.8499379298651,16,3,0,273.0277357741312,272.053522620036,275.94446489249304,266.57680536743226
2016-01-07 17:00:00,266.57680536743226,17,3,0,270.8499379298651,270.15149302380956,272.6871560467287,270.6657134316483
2016-01-07 18:00:00,270.6657134316483,18,3,0,266.57680536743226,269.3641522429819,271.1264436904915,256.2262464289218
2016-01-07 19:00:00,256.2262464289218,19,3,0,270.6657134316483,264.48958840933415,268.2715555146851,241.59342820971816
2016-01-07 20:00:00,241.59342820971816,20,3,0,256.2262464289218,256.1617960234294,263.1566445236195,236.69533055429372
2016-01-07 21:00:00,236.69533055429372,21,3,0,241.59342820971816,244.83833506431122,257.1012436536466,232.9433428234302
2016-01-07 22:00:00,232.9433428234302,22,3,0,236.69533055429372,237.07736719581405,250.78347780257408,226.9127024020708
2016-01-07 23:00:00,226.9127024020708,23,3,0,232.9433428234302,232.18379192659825,244.17279397501383,226.77818317922777
2016-01-08 00:00:00,226.77818317922777,0,4,0,226.9127024020708,228.8780761349096,236.85820559961041,225.47244787418526
2016-01-08 01:00:00,225.47244787418526,1,4,0,226.77818317922777,226.38777781849458,231.73257250715434,223.67115020542414
2016-01-08 02:00:00,223.67115020542414,2,4,0,225.47244787418526,225.3072604196124,228.7455261731053,223.95418602541173
2016-01-08 03:00:00,223.95418602541173,3,4,0,223.67115020542414,224.36592803500707,226.62200208495832,226.1210594644875
2016-01-08 04:00:00,226.1210594644875,4,4,0,223.95418602541173,224.58213189844113,225.4849548584679,227.00244846496358
2016-01-08 05:00:00,227.00244846496358,5,4,0,226.1210594644875,225.69256465162093,225.49991253561666,225.0344114922284
2016-01-08 06:00:00,225.0344114922284,6,4,0,227.00244846496358,226.05263980722648,225.20928392111674,246.01576878734568
2016-01-08 07:00:00,246.01576878734568,7,4,0,225.0344114922284,232.68420958151253,228.6331707399768,256.14021865865357
2016-01-08 08:00:00,256.14021865865357,8,4,0,246.01576878734568,242.3967996460759,234.0446821488484,269.5587684984098
2016-01-08 09:00:00,269.5587684984098,9,4,0,256.14021865865357,257.23825198146966,241.6454458943481,274.6826525592801
2016-01-08 10:00:00,274.6826525592801,10,4,0,269.5587684984098,266.7938799054478,249.73904474348015,276.5647846805115
2016-01-08 11:00:00,276.5647846805115,11,4,0,274.6826525592801,273.60206857940045,257.9994341127382,270.36765079270697
2016-01-08 12:00:00,270.36765079270697,12,4,0,276.5647846805115,273.87169601083286,265.55497399615126,267.3876850916517
2016-01-08 13:00:00,267.3876850916517,13,4,0,270.36765079270697,271.4400401882901,269.11696004686894,266.0763877125179
2016-01-08 14:00:00,266.0763877125179,14,4,0,267.3876850916517,267.94390786562553,270.772988222513,269.8450770305008
2016-01-08 15:00:00,269.8450770305008,15,4,0,266.0763877125179,267.7697166115568,270.82070631119484,268.04244262017636
2016-01-08 16:00:00,268.04244262017636,16,4,0,269.8450770305008,267.9879691210651,269.7140046546776,261.38983325070893
2016-01-08 17:00:00,261.38983325070893,17,4,0,268.04244262017636,266.425784300462,267.18484608304374,255.6671657936745
2016-01-08 18:00:00,255.6671657936745,18,4,0,261.38983325070893,261.6998138881866,264.7347652498717,235.83990814280736
2016-01-08 19:00:00,235.83990814280736,19,4,0,255.6671657936745,250.96563572906362,259.4768024250643,223.94346136321366
2016-01-08 20:00:00,223.94346136321366,20,4,0,235.83990814280736,238.48351176656516,252.45464803351362,219.73673566327386
2016-01-08 21:00:00,219.73673566327386,21,4,0,223.94346136321366,226.5067017230983,244.10325780564244,216.8667822563998
2016-01-08 22:00:00,216.8667822563998,22,4,0,219.73673566327386,220.18232642762908,235.57398107834638,211.04624073317353
2016-01-08 23:00:00,211.04624073317353,23,4,0,216.8667822563998,215.88325288428243,227.18338232542382,209.61093368555706
2016-01-09 00:00:00,209.61093368555706,0,5,1,211.04624073317353,212.50798555837682,219.50734364073756,207.20602805912728
2016-01-09 01:00:00,207.20602805912728,1,5,1,209.61093368555706,209.28773415928595,214.73503029345753,206.75866521591797
2016-01-09 02:00:00,206.75866521591797,2,5,1,207.20602805912728,207.85854232020074,211.8708976022416,210.90972408040824
2016-01-09 03:00:00,210.90972408040824,3,5,1,206.75866521591797,208.29147245181784,210.39972900509733,212.37322561962006
2016-01-09 04:00:00,212.37322561962006,4,5,1,210.90972408040824,210.01387163864877,209.65080289896733,213.60514820661135
2016-01-09 05:00:00,213.60514820661135,5,5,1,212.37322561962006,212.29603263554654,210.07728747787363,215.86823630855898
2016-01-09 06:00:00,215.86823630855898,6,5,1,213.60514820661135,213.94887004493012,211.12017124837396,219.3819460145396
2016-01-09 07:00:00,219.3819460145396,7,5,1,215.86823630855898,216.28511017657,213.14949090760936,225.96733418469944
2016-01-09 08:00:00,225.96733418469944,8,5,1,219.3819460145396,220.40583883593266,216.35093573573963,228.8015643256557
2016-01-09 09:00:00,228.8015643256557,9,5,1,225.96733418469944,224.71694817496493,219.3329091099475,228.1900281076802
2016-01-09 10:00:00,228.1900281076802,10,5,1,228.8015643256557,227.6529755393451,221.96904285795756,228.0527432126371
2016-01-09 11:00:00,228.0527432126371,11,5,1,228.1900281076802,228.348111881991,224.37697535896186,227.39099467938442
2016-01-09 12:00:00,227.39099467938442,12,5,1,228.0527432126371,227.87792199990056,226.29743508743275,227.7951669417358
2016-01-09 13:00:00,227.7951669417358,13,5,1,227.39099467938442,227.74630161125242,227.69963857529876,227.64946211132798
2016-01-09 14:00:00,227.64946211132798,14,5,1,227.7951669417358,227.61187457748272,227.97999322973683,226.61964870278067
2016-01-09 15:00:00,226.61964870278067,15,5,1,227.64946211132798,227.35475925194814,227.61634062592438,224.75758306984545
2016-01-09 16:00:00,224.75758306984545,16,5,1,226.61964870278067,226.34223129465136,227.0442664529519,223.01914298425402
2016-01-09 17:00:00,223.01914298425402,17,5,1,224.75758306984545,224.79879158562673,226.20533308155473,219.64944797567006
2016-01-09 18:00:00,219.64944797567006,18,5,1,223.01914298425402,222.47539134325652,224.91507529760233,219.45030421241836
2016-01-09 19:00:00,219.45030421241836,19,5,1,219.64944797567006,220.7062983907808,223.5242648427161,218.79493209007148
2016-01-09 20:00:00,218.79493209007148,20,5,1,219.45030421241836,219.29822809271994,222.04850983917336,217.3310617945663
2016-01-09 21:00:00,217.3310617945663,21,5,1,218.79493209007148,218.52543269901875,220.50041202113763,215.77546337109163
2016-01-09 22:00:00,215.77546337109163,22,5,1,217.3310617945663,217.3004857519098,219.0033920713453,212.41759929358585
2016-01-09 23:00:00,212.41759929358585,23,5,1,215.77546337109163,215.17470815308127,217.23646812290062,211.55455591870367
2016-01-10 00:00:00,211.55455591870367,0,6,1,212.41759929358585,213.24920619446038,215.88731944673955,210.98267636710824
2016-01-10 01:00:00,210.98267636710824,1,6,1,211.55455591870367,211.6516105264659,214.47604813918784,210.9143181692295
2016-01-10 02:00:00,210.9143181692295,2,6,1,210.98267636710824,211.1505168183471,213.16261248571416,211.704916297315
2016-01-10 03:00:00,211.704916297315,3,6,1,210.9143181692295,211.2006369445509,212.22492156950565,211.21377900911654
2016-01-10 04:00:00,211.21377900911654,4,6,1,211.704916297315,211.27767115855366,211.4646408425098,211.21024509463862
2016-01-10 05:00:00,211.21024509463862,5,6,1,211.21377900911654,211.37631346702338,211.26341514268526,214.05360195385524
2016-01-10 06:00:00,214.05360195385524,6,6,1,211.21024509463862,212.15920868587014,211.67992281521052,216.14766138984092
2016-01-10 07:00:00,216.14766138984092,7,6,1,214.05360195385524,213.8038361461116,212.54075365233265,217.93732787051613
2016-01-10 08:00:00,217.93732787051613,8,6,1,216.14766138984092,216.0461970714041,213.71125526921375,219.78745501845435
2016-01-10 09:00:00,219.78745501845435,9,6,1,217.93732787051613,217.95748142627045,215.0583450560703,219.124554121785
2016-01-10 10:00:00,219.124554121785,10,6,1,219.78745501845435,218.94977900358515,216.37680757484839,217.95942251842573
2016-01-10 11:00:00,217.95942251842573,11,6,1,219.124554121785,218.9571438862217,217.5016704788129,217.6751267811025
2016-01-10 12:00:00,217.6751267811025,12,6,1,217.95942251842573,218.2530344737711,218.10525795002073,218.04844643357734
2016-01-10 13:00:00,218.04844643357734,13,6,1,217.6751267811025,217.8943319110352,218.4220554573102,218.49516395327333
2016-01-10 14:00:00,218.49516395327333,14,6,1,218.04844643357734,218.0729123893177,218.51502813776972,217.47019047107614
2016-01-10 15:00:00,217.47019047107614,15,6,1,218.49516395327333,218.00460028597558,218.12881737987334,218.95446528147974
2016-01-10 16:00:00,218.95446528147974,16,6,1,217.47019047107614,218.30660656860974,218.10046923982247,219.56275951704293
2016-01-10 17:00:00,219.56275951704293,17,6,1,218.95446528147974,218.66247175653294,218.36769207292534,218.21947252946154
2016-01-10 18:00:00,218.21947252946154,18,6,1,219.56275951704293,218.9122324426614,218.45841636431848,219.32678621899345
2016-01-10 19:00:00,219.32678621899345,19,6,1,218.21947252946154,219.03633942183262,218.67147299522117,219.2378391280696
2016-01-10 20:00:00,219.2378391280696,20,6,1,219.32678621899345,218.9280326255082,218.79525219102058,219.32468123515224
2016-01-10 21:00:00,219.32468123515224,21,6,1,219.2378391280696,219.29643552740512,219.10433398503324,218.72666608126605
2016-01-10 22:00:00,218.72666608126605,22,6,1,219.32468123515224,219.09639548149596,219.0663674516643,216.34506892554475
2016-01-10 23:00:00,216.34506892554475,23,6,1,218.72666608126605,218.13213874732102,218.5300856864146,216.35938896160297
